bu_external_id,chnl_external_id,cluster_external_id,country_external_id,created_by,created_on,data_type_external_id,duration_end_date,duration_start_date,emp_external_id,is_deleted,level_external_id,level_of_measurement,modified_by,modified_on,param_name,param_value,plan_period,plan_type_id,pps__standalone_ic_admin_metric_table_id,prod_external_id,role_external_id,team_external_id,underlying_level,underlying_level_of_metric,workunit_external_id
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1264","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16593","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region1_Territory40",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1265","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16594","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region1_Territory41",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1266","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16595","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region1_Territory42",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1267","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16596","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region1_Territory43",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1268","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16597","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region1_Territory44",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1269","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16598","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region1_Territory45",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1270","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16599","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region1_Territory46",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1271","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16600","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region1_Territory47",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1272","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16601","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region1_Territory48",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1273","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16602","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region1_Territory49",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1274","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16603","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region1_Territory50",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1276","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16604","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory1",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1277","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16605","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory2",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1278","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16606","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory3",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1279","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16607","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory4",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1280","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16608","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory5",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1281","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16609","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory6",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1282","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16610","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory7",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1283","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16611","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory8",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1284","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16612","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory9",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1285","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16613","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory10",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1286","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16614","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory11",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1287","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16615","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory12",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1288","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16616","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory13",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1289","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16617","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory14",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1290","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16618","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory15",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1291","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16619","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory16",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1292","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16620","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory17",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1293","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16621","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory18",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1294","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16622","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory19",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1295","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16623","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory20",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1296","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16624","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory21",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1297","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16625","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory22",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1298","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16626","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory23",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1299","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16627","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory24",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1300","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16628","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory25",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1301","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16629","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory26",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1302","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16630","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory27",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1303","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16631","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory28",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1304","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16632","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory29",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1305","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16633","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory30",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1306","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16634","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory31",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1307","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16635","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory32",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1308","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16636","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory33",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1309","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16637","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory34",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1310","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16638","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory35",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1311","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16639","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory36",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1312","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16640","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory37",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1313","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16641","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory38",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1314","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16642","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory39",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1315","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16643","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory40",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1316","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16644","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory41",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1317","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16645","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory42",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1318","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16646","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory43",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1319","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16647","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory44",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1320","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16648","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory45",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1321","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16649","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory46",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1322","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16650","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory47",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1323","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16651","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory48",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1324","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16652","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory49",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1325","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16653","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region2_Territory50",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1327","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16654","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region3_Territory1",
"Ext_BU_1","Ext_channel1","CLUSTER01","COUNTRY1","8000001","2025-03-06T08:31:07.45627+00:00","NRX",,,"ext_EmpId_1328","false","Ext_level3","Ext_level3","8000001","2025-03-06T08:31:07.45627+00:00","ANNUAL_TARGET_PAY","200","QUARTER","CUSTOM_VGA_CAPPING","16655","Ext_Product_1","Ext_role3","Ext_team_3","NA","NA","GL_BU_1_team_3_HQ_Region3_Territory2",
